Date,Open,High,Low,Close,Adj Close,Volume
2023-02-01,469923.000000,473690.000000,464527.000000,470606.000000,470606.000000,4400
2023-02-02,473852.000000,474898.000000,467055.000000,472115.000000,472115.000000,4600
2023-02-03,471303.000000,471795.000000,462757.000000,466755.000000,466755.000000,4600
2023-02-06,465407.000000,467096.000000,462434.000000,467000.000000,467000.000000,5000
2023-02-07,467394.000000,475500.000000,463820.000000,474555.000000,474555.000000,4100
2023-02-08,471620.000000,475125.000000,467125.000000,467999.000000,467999.000000,4000
2023-02-09,470094.000000,472222.000000,466020.000000,466020.000000,466020.000000,3700
2023-02-10,466217.000000,472500.000000,463632.000000,472250.000000,472250.000000,4100
2023-02-13,469036.000000,477979.000000,469036.000000,476500.000000,476500.000000,5500
2023-02-14,478387.000000,478387.000000,470145.000000,472500.000000,472500.000000,3900
2023-02-15,473091.000000,473091.000000,467800.000000,469045.000000,469045.000000,4300
2023-02-16,466586.000000,470625.000000,465037.000000,467295.000000,467295.000000,3800
2023-02-17,473104.000000,473104.000000,462482.000000,467373.000000,467373.000000,4000
2023-02-21,464947.000000,466575.000000,455290.000000,458495.000000,458495.000000,6400
2023-02-22,459152.000000,463635.000000,457927.000000,460012.000000,460012.000000,4100
2023-02-23,463105.000000,463830.000000,455627.000000,459375.000000,459375.000000,4100
2023-02-24,456300.000000,464013.000000,454955.000000,461705.000000,461705.000000,4600
2023-02-27,462910.000000,463950.000000,458090.000000,461912.000000,461912.000000,6500
2023-02-28,462524.000000,464530.000000,459970.000000,463525.000000,463525.000000,4000
2023-03-01,460829.000000,463618.000000,458442.000000,462435.000000,462435.000000,4200
2023-03-02,461964.000000,467007.000000,457179.000000,466790.000000,466790.000000,4000
2023-03-03,469298.000000,473427.000000,467448.000000,473256.000000,473256.000000,4500
2023-03-06,476182.000000,480945.000000,472486.000000,480215.000000,480215.000000,6300
2023-03-07,479733.000000,481824.000000,470255.000000,471500.000000,471500.000000,4400
2023-03-08,471518.000000,474129.000000,468800.000000,472002.000000,472002.000000,4000
2023-03-09,471004.000000,474834.000000,460924.000000,461030.000000,461030.000000,4200
2023-03-10,460775.000000,464750.000000,457232.000000,460462.000000,460462.000000,4500
2023-03-13,457112.000000,464055.000000,455250.000000,458050.000000,458050.000000,6000
2023-03-14,464928.000000,465670.000000,457000.000000,461805.000000,461805.000000,4100
2023-03-15,455001.000000,456729.000000,446275.000000,448671.000000,448671.000000,5200
2023-03-16,447520.000000,458758.000000,445695.000000,455350.000000,455350.000000,5100
2023-03-17,453738.000000,455608.000000,442363.000000,442765.000000,442765.000000,5300
2023-03-20,446749.000000,456840.000000,444894.000000,455917.000000,455917.000000,6000
2023-03-21,462471.000000,463854.000000,458600.000000,460515.000000,460515.000000,4500
2023-03-22,461085.000000,465552.000000,454712.000000,455660.000000,455660.000000,4200
2023-03-23,457527.000000,459924.000000,449950.000000,452750.000000,452750.000000,4300
2023-03-24,448612.000000,455820.000000,445886.000000,453066.000000,453066.000000,4500
2023-03-27,456216.000000,460931.000000,453852.000000,457820.000000,457820.000000,5500
2023-03-28,458031.000000,459443.000000,456117.000000,459000.000000,459000.000000,3900
2023-03-29,461814.000000,463604.000000,459979.000000,462100.000000,462100.000000,4000
2023-03-30,468029.000000,468029.000000,457562.000000,461780.000000,461780.000000,4200
2023-03-31,462416.000000,466805.000000,461434.000000,465600.000000,465600.000000,4400
2023-04-03,468875.000000,471770.000000,465570.000000,469760.000000,469760.000000,6500
2023-04-04,472053.000000,472053.000000,464855.000000,467660.000000,467660.000000,4300
2023-04-05,467140.000000,472000.000000,464694.000000,471500.000000,471500.000000,5100
2023-04-06,473479.000000,478581.000000,467601.000000,478005.000000,478005.000000,5100
2023-04-10,474804.000000,485000.000000,471706.000000,476500.000000,476500.000000,7200
2023-04-11,476618.000000,483720.000000,474227.000000,480800.000000,480800.000000,4700
2023-04-12,484184.000000,486980.000000,482018.000000,483500.000000,483500.000000,5100
2023-04-13,483904.000000,500000.000000,481321.000000,490760.000000,490760.000000,5500
2023-04-14,493920.000000,500001.000000,489776.000000,496000.000000,496000.000000,5800
2023-04-17,485731.000000,503735.000000,485731.000000,497900.000000,497900.000000,6700
2023-04-18,492571.000000,505949.000000,492571.000000,496200.000000,496200.000000,5000
2023-04-19,497800.000000,497800.000000,491590.000000,494948.000000,494948.000000,4600
2023-04-20,492897.000000,497371.000000,488221.000000,496300.000000,496300.000000,4600
2023-04-21,495307.000000,499079.000000,492891.000000,496405.000000,496405.000000,4800
2023-04-24,496363.000000,500279.000000,494659.000000,498250.000000,498250.000000,6100
2023-04-25,495901.000000,499975.000000,494619.000000,495112.000000,495112.000000,4900
2023-04-26,496824.000000,499999.000000,490350.000000,491500.000000,491500.000000,4800
2023-04-27,497200.000000,500000.000000,492072.000000,499700.000000,499700.000000,4700
2023-04-28,497818.000000,503000.000000,495916.000000,502880.000000,502880.000000,5400
2023-05-01,502856.000000,506000.000000,501485.000000,503400.000000,503400.000000,7400
2023-05-02,503408.000000,505320.000000,492584.000000,494100.000000,494100.000000,5700
2023-05-03,496237.000000,498452.000000,488606.000000,488606.000000,488606.000000,5200
2023-05-04,490456.000000,497864.000000,486821.000000,489540.000000,489540.000000,5100
2023-05-05,494407.000000,497080.000000,490000.000000,491840.000000,491840.000000,5700
2023-05-08,497248.000000,502055.000000,495500.000000,497000.000000,497000.000000,7200
2023-05-09,495001.000000,499000.000000,492495.000000,499000.000000,499000.000000,5200
2023-05-10,500010.000000,502278.000000,488675.000000,492000.000000,492000.000000,6000
2023-05-11,489430.000000,493000.000000,487000.000000,493000.000000,493000.000000,5000
2023-05-12,494997.000000,497781.000000,488991.000000,491182.000000,491182.000000,5100
2023-05-15,492844.000000,497580.000000,489001.000000,495900.000000,495900.000000,7300
2023-05-16,493583.000000,499999.000000,490756.000000,498620.000000,498620.000000,6600
2023-05-17,498176.000000,503000.000000,494787.000000,500600.000000,500600.000000,6000
2023-05-18,502450.000000,505420.000000,498125.000000,504360.000000,504360.000000,5900
2023-05-19,505890.000000,511335.000000,503905.000000,507161.000000,507161.000000,6400
2023-05-22,506673.000000,509654.000000,500697.000000,501148.000000,501148.000000,9700
2023-05-23,499999.000000,502200.000000,490950.000000,491980.000000,491980.000000,6100
2023-05-24,491536.000000,494039.000000,484394.000000,486545.000000,486545.000000,6000
2023-05-25,484591.000000,490300.000000,482500.000000,484000.000000,484000.000000,5700
2023-05-26,486972.000000,489900.000000,484811.000000,486650.000000,486650.000000,5800
2023-05-30,489006.000000,490572.000000,484736.000000,489225.000000,489225.000000,8100
2023-05-31,488339.000000,490541.000000,485565.000000,488024.000000,488024.000000,5700
2023-06-01,489307.000000,492791.000000,486125.000000,492000.000000,492000.000000,5700
2023-06-02,494932.000000,503777.000000,493283.000000,503000.000000,503000.000000,6500
2023-06-05,502086.000000,505613.000000,497500.000000,498927.000000,498927.000000,5700
2023-06-06,499063.000000,509400.000000,497601.000000,508200.000000,508200.000000,6100
2023-06-07,509406.000000,512695.000000,504649.000000,511795.000000,511795.000000,6200
2023-06-08,511667.000000,513851.000000,509750.000000,512514.000000,512514.000000,5900
2023-06-09,512625.000000,515000.000000,510391.000000,510840.000000,510840.000000,6200
2023-06-12,511725.000000,515739.000000,504490.000000,509004.000000,509004.000000,8300
2023-06-13,507627.000000,514000.000000,505531.000000,513656.000000,513656.000000,5900
2023-06-14,519500.000000,521898.000000,509530.000000,510000.000000,510000.000000,6632
